feature_set,pca_dim,model_name,C,gamma,n_inner_genes,mean_accuracy,mean_balanced_accuracy,mean_roc_auc,mean_gof_f1,mean_average_precision,outer_target_gene
mutant_site,128,linear_svm,0.01,none,6,0.7285924235304914,0.7652926768998197,0.7395720681434966,0.6976509062164377,0.7338595304116439,SCN4A
mutant_site,16,rbf_svm,1.0,0.01,6,0.7236283721890514,0.7503292342578057,0.7796329001686145,0.68798667769256,0.7653092293280195,SCN4A
mutant_site,8,rbf_svm,10.0,0.01,6,0.7268654587801372,0.7479075818361532,0.7878128815628815,0.6897986545045368,0.7674654328230132,SCN4A
wt_mut_site,16,rbf_svm,10.0,scale,6,0.7212923092520697,0.7466771323914182,0.7675166434095005,0.6972640321186637,0.7427807017841911,SCN4A
mutant_site,64,rbf_svm,10.0,scale,6,0.7341996535523344,0.7358443804872375,0.7642501017501018,0.7003898758571655,0.7747755142406837,SCN4A
wt_mut_site,16,rbf_svm,1.0,0.01,6,0.7148838909877727,0.733234126984127,0.7609915547415547,0.6564308593163505,0.744384112781545,SCN4A
wt_mut_site,16,rbf_svm,10.0,0.01,6,0.7178243223716754,0.7327304639804639,0.7902701465201466,0.6528367823470916,0.7923305322918796,SCN4A
wt_mut_site,64,rbf_svm,10.0,scale,6,0.7098029145480069,0.7314596778882493,0.7735544217687075,0.674321118329805,0.7655453867246859,SCN4A
mutant_site,16,rbf_svm,10.0,scale,6,0.7042527874811602,0.7265549595906738,0.766271658235944,0.6787912117926868,0.7243687388479492,SCN4A
mutant_site,32,rbf_svm,10.0,scale,6,0.7134749888727517,0.7255469067969068,0.7732313651956509,0.6833286669414477,0.7478830499273906,SCN4A
wt_site,64,rbf_svm,10.0,scale,6,0.7049475318603177,0.7244134833420547,0.7413483342054771,0.662410519763461,0.7487983281144425,SCN4A
mutant_site,64,rbf_svm,1.0,scale,6,0.7358243768213617,0.7236350950636665,0.7805003197860341,0.716500466761398,0.7914575042211484,SCN4A
mutant_site,128,logistic_regression,0.1,none,6,0.70057036376082,0.7230155096226524,0.7383986714343856,0.6859081464344623,0.7376381972168287,SCN4A
mutant_site,16,rbf_svm,10.0,0.01,6,0.6930084822855264,0.7223646723646723,0.7863836560265133,0.6521182793241617,0.7580955955905558,SCN4A
mutant_site,128,linear_svm,0.1,none,6,0.6788753114047439,0.7205408017908018,0.7285223704866562,0.6434559367355066,0.7269923331653511,SCN4A
wt_site,8,rbf_svm,10.0,0.01,6,0.7001480490927866,0.7187667160881447,0.7315795976510261,0.6616032877797583,0.7407777731885291,SCN4A
wt_site,16,rbf_svm,10.0,scale,6,0.7144251721559334,0.7183658933658933,0.7431355020640735,0.6749121160885867,0.72525022100875,SCN4A
wt_site,128,rbf_svm,10.0,scale,6,0.6925275485090014,0.7163098145241001,0.7381668265596838,0.6612869663221922,0.7413972661129513,SCN4A
mutant_site,16,rbf_svm,1.0,scale,6,0.7272877734481707,0.716177539391825,0.7630956014884586,0.7187910093536228,0.7438943010132698,SCN4A
mutant_site,128,rbf_svm,10.0,scale,6,0.6921864634124475,0.7158777399848829,0.7588373597302169,0.6697517501210143,0.7627363505948651,SCN4A
wt_mut_site,32,rbf_svm,10.0,scale,6,0.7008321309576923,0.7145967788824931,0.7813949938949939,0.6556314003487047,0.7584756157248475,SCN4A
mutant_site,32,rbf_svm,1.0,scale,6,0.7168488918368187,0.7127016832373975,0.7941842548985406,0.7077094445515497,0.7912686901213705,SCN4A
mutant_site,8,rbf_svm,10.0,0.1,6,0.687737426341308,0.71126628001628,0.7372779667422525,0.6035731244064577,0.7520255326464156,SCN4A
wt_site,16,rbf_svm,1.0,0.01,6,0.6942663788084458,0.7112571951857666,0.7419333972905401,0.6594654528478058,0.7377117278685444,SCN4A
wt_site,16,rbf_svm,10.0,0.01,6,0.7021101494742771,0.711236481772196,0.7637573405430548,0.6428969244638615,0.7534459578659908,SCN4A
wt_mut_site,64,linear_svm,10.0,none,6,0.69631101067583,0.7103378103378103,0.6978581603581603,0.6642738451312729,0.7055412189672722,SCN4A
wt_mut_site,128,rbf_svm,10.0,scale,6,0.6723687551615138,0.7079266963195535,0.7498753561253562,0.6484318828746073,0.7276976226796252,SCN4A
mutant_site,64,logistic_regression,1.0,none,6,0.7070033206398326,0.7070778097563811,0.7224180911680911,0.6763819968581052,0.7056564591971112,SCN4A
mutant_site,32,rbf_svm,1.0,0.01,6,0.693176165566071,0.7063782778068491,0.781320498284784,0.6062568933614081,0.7836820839525437,SCN4A
wt_mut_site,64,linear_svm,1.0,none,6,0.6938349177796552,0.706037778359207,0.7051409238909239,0.6593070666092978,0.7112811095760558,SCN4A
mutant_site,64,linear_svm,0.1,none,6,0.6998590240928656,0.7058488138845282,0.7082860922146637,0.6627136752136752,0.711244039222236,SCN4A
wt_site,32,rbf_svm,10.0,scale,6,0.6797683917329292,0.7052931856503285,0.7525553811268096,0.6401274651274651,0.7470498647122076,SCN4A
wt_mut_site,64,rbf_svm,1.0,scale,6,0.7058893762992776,0.7049305192162335,0.7830120937263795,0.6993477739180739,0.7790804352184072,SCN4A
wt_mut_site,64,linear_svm,0.1,none,6,0.6915551502811343,0.7048215012500726,0.7260938135938136,0.6604663121287162,0.7234761586914605,SCN4A
mutant_site,64,logistic_regression,0.1,none,6,0.7026031300791141,0.7045086196871911,0.7267533722890865,0.6739841818035299,0.7201558380535954,SCN4A
mutant_site,8,rbf_svm,1.0,0.1,6,0.686066757029415,0.7022919210419211,0.7590325018896448,0.5907007190340524,0.7599161125114039,SCN4A
mutant_site,32,rbf_svm,10.0,0.01,6,0.6895508448007273,0.7013078522007093,0.7881646462003604,0.605115461564737,0.7663180794971197,SCN4A
wt_mut_site,128,rbf_svm,1.0,scale,6,0.7010339936115884,0.7004342548985406,0.7743873190301761,0.6946469192172192,0.7576132801243828,SCN4A
wt_site,128,rbf_svm,1.0,scale,6,0.6966881868175331,0.6999763794406652,0.7472523838595267,0.6923760233832791,0.7381803877396346,SCN4A
mutant_site,16,linear_svm,0.01,none,6,0.701180664982286,0.6983004099075528,0.7072947555090412,0.6890432943064523,0.6920357403546492,SCN4A
mutant_site,64,logistic_regression,10.0,none,6,0.694110561076991,0.6962606837606837,0.722321065178208,0.6617723804746529,0.7040139486500835,SCN4A
wt_site,128,linear_svm,0.01,none,6,0.7069104397583436,0.6959888656317227,0.7003008895866039,0.6788665218013045,0.7260838572828492,SCN4A
wt_site,128,logistic_regression,0.1,none,6,0.7121619999462094,0.6957915431129718,0.6945040409326123,0.695708466019131,0.6905616689903372,SCN4A
wt_mut_site,32,rbf_svm,1.0,scale,6,0.7012330381975757,0.6956520001162859,0.7700033432176289,0.6953759287697582,0.7699506857092316,SCN4A
wt_mut_site,128,linear_svm,0.01,none,6,0.6979411723215238,0.6954866562009419,0.7555213965928251,0.6700426253122331,0.7531491254961077,SCN4A
wt_mut_site,16,rbf_svm,1.0,scale,6,0.6872354806549361,0.6941460986103843,0.7602098959241816,0.691014368196127,0.7403279376114024,SCN4A
mutant_site,8,rbf_svm,1.0,0.01,6,0.7008800875519315,0.6892064945636375,0.7619447351590208,0.6798256648617845,0.7281703525983221,SCN4A
wt_site,64,linear_svm,0.01,none,6,0.6907029731374515,0.6885651055293912,0.7183829728472585,0.6713507625272331,0.7379014799423004,SCN4A
mutant_site,128,logistic_regression,0.01,none,6,0.6877311804481064,0.688431376824234,0.747300715157858,0.6824749299475755,0.7598196016881986,SCN4A
mutant_site,64,linear_svm,1.0,none,6,0.6897076513279394,0.6883278097563812,0.6971909704052561,0.6508177357926168,0.6920964996278728,SCN4A
wt_site,128,logistic_regression,0.01,none,6,0.6956717542185982,0.6881468399325542,0.6983207599279028,0.6868078115809513,0.7150888857442691,SCN4A
mutant_site,128,rbf_svm,1.0,scale,6,0.692496187203559,0.6869142101284959,0.7796158206872493,0.6896546922862713,0.7812366558112824,SCN4A
mutant_site,8,rbf_svm,10.0,scale,6,0.6930084822855264,0.6865308302808303,0.7542669631955347,0.6736485979907032,0.7385004370115866,SCN4A
wt_mut_site,32,rbf_svm,1.0,0.01,6,0.6696997646929775,0.6829405052619338,0.7699724547938834,0.5639983322910153,0.7652147020823367,SCN4A
mutant_site,8,rbf_svm,1.0,scale,6,0.6871339478105689,0.6818815774172916,0.7094511308797022,0.6834916015400876,0.6968397432464105,SCN4A
wt_mut_site,128,linear_svm,0.1,none,6,0.6799396017183424,0.6815697860340717,0.6968035932321647,0.6581468765376811,0.7019035337888818,SCN4A
delta_site,128,rbf_svm,1.0,scale,6,0.6581130395265171,0.6801274783417641,0.7205011919297634,0.5737510334358779,0.7141106717438225,SCN4A
mutant_site,64,linear_svm,10.0,none,6,0.6803525557865382,0.6797808012093727,0.6955924036281179,0.6361947924997778,0.6794706645343765,SCN4A
wt_mut_site,64,logistic_regression,0.1,none,6,0.6988774795042415,0.6788370690156404,0.7136141636141636,0.677421855796219,0.7195248155002726,SCN4A
mutant_site,64,linear_svm,0.01,none,6,0.7018151916998111,0.678756759113902,0.7297339234839235,0.6671145456233175,0.7396919588382467,SCN4A
wt_site,128,logistic_regression,1.0,none,6,0.6925957094965526,0.678354846211989,0.6827420925635211,0.6655251974759984,0.6652133706787159,SCN4A
wt_mut_site,8,rbf_svm,10.0,0.01,6,0.6811523597149315,0.6781200941915227,0.741296732368161,0.649587501501677,0.7201374569103308,SCN4A
wt_mut_site,128,linear_svm,10.0,none,6,0.6357580319220185,0.6780550468050469,0.6795464125821269,0.6012321173680201,0.675285916044349,SCN4A
mutant_site,16,linear_svm,0.1,none,6,0.687013413607728,0.6778319233676376,0.6908584801441945,0.6707209199469261,0.6997909870362459,SCN4A
mutant_site,32,logistic_regression,0.1,none,6,0.688526254636793,0.6762664253735683,0.7135807314378743,0.6637492666419088,0.7399620198861436,SCN4A
mutant_site,16,logistic_regression,0.01,none,6,0.6866577437737509,0.6761119832548405,0.6919275829990116,0.6796392691129532,0.6934203692611889,SCN4A
mutant_site,16,logistic_regression,0.1,none,6,0.6884279353786376,0.6759353741496598,0.6831025786382928,0.6695715515836514,0.6971007356430453,SCN4A
wt_site,32,rbf_svm,1.0,0.01,6,0.6570577142944534,0.6754524245595674,0.7379618727833014,0.576803370921018,0.750171621225844,SCN4A
wt_mut_site,64,logistic_regression,10.0,none,6,0.7054008123154908,0.6748448310948311,0.7056206029420315,0.6744039314547653,0.7078779717932427,SCN4A
wt_mut_site,128,logistic_regression,0.01,none,6,0.6866814748719312,0.6746384237455666,0.7248044944473516,0.6836809945217025,0.7383374467362658,SCN4A
wt_mut_site,32,rbf_svm,10.0,0.01,6,0.6593402009813073,0.6745897290540147,0.7626486278271992,0.5525516029863856,0.761783661145759,SCN4A
mutant_site,32,logistic_regression,10.0,none,6,0.6886257769297864,0.6738269666841096,0.7024470899470899,0.6608374122975708,0.7290202605240644,SCN4A
wt_mut_site,16,linear_svm,0.1,none,6,0.6847336461092074,0.6738251497180069,0.6911233938019653,0.6668555321784395,0.7041394284922281,SCN4A
wt_mut_site,16,linear_svm,1.0,none,6,0.6847336461092074,0.6738251497180069,0.6910877812663526,0.6668555321784395,0.704026203854547,SCN4A
wt_mut_site,16,linear_svm,10.0,none,6,0.6847336461092074,0.6738251497180069,0.6910877812663526,0.6668555321784395,0.7038363981891979,SCN4A
delta_site,128,logistic_regression,1.0,none,6,0.6601532547728511,0.6736205593348451,0.6729711756497471,0.5718793264432209,0.6374361782152661,SCN4A
wt_site,16,rbf_svm,1.0,scale,6,0.6774794778736514,0.6734588493517064,0.7161153991511133,0.6803151112057314,0.7126939021841759,SCN4A
wt_site,64,logistic_regression,0.1,none,6,0.6798456990812373,0.6731350659922088,0.7021313012384441,0.6639090466177753,0.7216656667722753,SCN4A
mutant_site,32,logistic_regression,1.0,none,6,0.6865026346792558,0.6724024652596081,0.7008877696377697,0.6589904855836228,0.7284532942769709,SCN4A
wt_mut_site,64,logistic_regression,0.01,none,6,0.6908770835904202,0.6715750188964474,0.7079077998720855,0.675919082969917,0.7351169277221232,SCN4A
wt_mut_site,64,linear_svm,0.01,none,6,0.6884175859830423,0.6703881766381766,0.7195167596953311,0.6597132051158989,0.7254437188357522,SCN4A
wt_mut_site,64,logistic_regression,1.0,none,6,0.7023156212326881,0.6703169515669516,0.7066268387696959,0.6722153792662132,0.7127185234626129,SCN4A
mutant_site,8,logistic_regression,10.0,none,6,0.6882177338805198,0.6700022530379673,0.6303665910808768,0.6610113208685049,0.6255875491683858,SCN4A
mutant_site,64,rbf_svm,1.0,0.01,6,0.6604588750615691,0.6698361823361824,0.7780143467643468,0.5533988337726655,0.793378861686445,SCN4A
wt_mut_site,128,logistic_regression,0.1,none,6,0.6698640201482298,0.6695538258038258,0.7170366009651724,0.6511346321691149,0.7147692699336332,SCN4A
wt_site,8,linear_svm,10.0,none,6,0.6731245247188392,0.6694985900343043,0.64316021280307,0.6608883319409635,0.6465628775489769,SCN4A
wt_site,8,linear_svm,1.0,none,6,0.6731245247188392,0.6694985900343043,0.6428411535554394,0.6608883319409635,0.6464249994312227,SCN4A
mutant_site,32,linear_svm,0.1,none,6,0.6757893128054061,0.6694633408919124,0.7019674108959824,0.6542314674354724,0.7378663616229423,SCN4A
wt_site,8,rbf_svm,10.0,0.1,6,0.6625562756625459,0.6694077417291703,0.691287284144427,0.5372544122544123,0.7006119060711442,SCN4A
mutant_site,8,logistic_regression,1.0,none,6,0.6871561627552544,0.6692900023257167,0.6303309785452642,0.6600882794470211,0.6254169838662414,SCN4A
wt_mut_site,8,rbf_svm,1.0,0.01,6,0.6778240896750738,0.6690090993662423,0.7372797837083551,0.6585775287529673,0.7216429596787597,SCN4A
delta_site,64,rbf_svm,1.0,scale,6,0.6351343489979676,0.6686144543287401,0.7209376271876272,0.5610553140983598,0.7037099621388415,SCN4A
mutant_site,16,linear_svm,1.0,none,6,0.67524766696937,0.6681809262166406,0.6932699575556719,0.6591874566590769,0.7028112157205567,SCN4A
mutant_site,16,linear_svm,10.0,none,6,0.67524766696937,0.6681809262166406,0.6932699575556719,0.6591874566590769,0.7028112157205567,SCN4A
wt_site,8,rbf_svm,1.0,0.1,6,0.6604331334120151,0.6681282341996627,0.6891138292924007,0.5640693847215587,0.7090041642705934,SCN4A
mutant_site,8,logistic_regression,0.1,none,6,0.6850330205047235,0.6679138321995465,0.6312165678237106,0.6624611096707286,0.625004247327356,SCN4A
wt_site,32,rbf_svm,1.0,scale,6,0.6671945023219562,0.6678843973486831,0.7238981917553345,0.6624653335279521,0.7329385769330038,SCN4A
wt_site,8,linear_svm,0.01,none,6,0.6650844286553538,0.6669788214431072,0.6404020582592012,0.6572237608822974,0.6441424750738044,SCN4A
wt_site,32,rbf_svm,10.0,0.01,6,0.6406272907101715,0.6666372318158033,0.7500465143322286,0.5512162327343845,0.7525894134767946,SCN4A
wt_site,8,linear_svm,0.1,none,6,0.6676600438445223,0.6660972294900867,0.6443884818884819,0.6569409635199109,0.6470707584955792,SCN4A
mutant_site,32,linear_svm,10.0,none,6,0.6726045994296098,0.6659555061340775,0.6978428978428979,0.6496775293988917,0.7342386741739547,SCN4A
mutant_site,32,linear_svm,1.0,none,6,0.6726045994296098,0.6659555061340775,0.6945360195360196,0.6496775293988917,0.7303433995890248,SCN4A
wt_mut_site,16,linear_svm,0.01,none,6,0.6585702422048616,0.6656113727542299,0.695305686377115,0.6532516596235793,0.7108297196744205,SCN4A
delta_site,128,linear_svm,0.1,none,6,0.6603975367647447,0.6655328798185941,0.6679069277283564,0.5582478632478632,0.6282873283154704,SCN4A
mutant_site,64,logistic_regression,0.01,none,6,0.6895105184137501,0.6653460957032385,0.7301867114367114,0.6717665033454506,0.7400551948375783,SCN4A
wt_site,8,rbf_svm,1.0,scale,6,0.6672404483648219,0.6651400517471946,0.6594471335542763,0.6675346412842682,0.6755331709988405,SCN4A
wt_mut_site,16,logistic_regression,10.0,none,6,0.6735769976574769,0.6644986627129484,0.68503256003256,0.6593538270008859,0.7123906905163456,SCN4A
wt_mut_site,16,logistic_regression,1.0,none,6,0.6735769976574769,0.6644986627129484,0.6849969474969475,0.6593538270008859,0.7123704822851454,SCN4A
wt_mut_site,8,rbf_svm,10.0,scale,6,0.672528099597837,0.6643696581196582,0.7301198470841328,0.6566670800087031,0.7255560058753527,SCN4A
wt_mut_site,16,logistic_regression,0.1,none,6,0.669783186095053,0.6634568143496715,0.6851026949241236,0.6578716671853927,0.7123553229256859,SCN4A
delta_site,16,rbf_svm,1.0,scale,6,0.6213319138181438,0.6623451944880516,0.6917484301412872,0.5389107811409354,0.6586638687337939,SCN4A
mutant_site,64,rbf_svm,10.0,0.01,6,0.6499426861019088,0.6616452991452991,0.7723392348392348,0.5403174603174603,0.7842301637910829,SCN4A
delta_site,32,rbf_svm,1.0,scale,6,0.6233999636650519,0.6614828623757195,0.7023645996860283,0.5513435070452615,0.6783652414198494,SCN4A
wt_mut_site,32,rbf_svm,0.1,scale,6,0.663141741630569,0.6595230827373685,0.7190654253154253,0.6565605453650994,0.6892607769255156,SCN4A
wt_site,128,linear_svm,0.1,none,6,0.6726054069461451,0.6593766352694924,0.688144659573231,0.6533713200379867,0.6648537320308484,SCN4A
wt_site,8,rbf_svm,10.0,scale,6,0.6732458664382154,0.6586945461945463,0.7395720681434966,0.6679272599417789,0.740637188469829,SCN4A
mutant_site,16,logistic_regression,1.0,none,6,0.6717413642533722,0.658592069306355,0.6820062212919357,0.6455498324912426,0.7061384545443913,SCN4A
mutant_site,16,logistic_regression,10.0,none,6,0.6717413642533722,0.658592069306355,0.6820062212919357,0.6455498324912426,0.7063651387515,SCN4A
wt_mut_site,8,rbf_svm,0.1,0.01,6,0.646548974262833,0.6581520001162858,0.7217483574626432,0.5657886397016832,0.70060404971038,SCN4A
wt_site,8,rbf_svm,0.1,0.01,6,0.6463167390992518,0.6577439095296238,0.6850445520088377,0.6260866530213679,0.6887226640359675,SCN4A
wt_mut_site,128,logistic_regression,1.0,none,6,0.6560092117531164,0.6569560730275016,0.6830215419501133,0.6285018100807575,0.6861217160151991,SCN4A
wt_site,16,logistic_regression,0.01,none,6,0.6621955629702053,0.6567649281934996,0.6736478138263853,0.6657008683324473,0.6843709803308068,SCN4A
wt_mut_site,8,rbf_svm,1.0,0.1,6,0.6472528650027475,0.6549850281993139,0.7134270161055875,0.5127815974874799,0.7429799045799016,SCN4A
wt_site,8,logistic_regression,10.0,none,6,0.6648310003027033,0.6548567503924646,0.6313542938542939,0.6456212489494223,0.6379369669943943,SCN4A
wt_site,8,logistic_regression,1.0,none,6,0.6648310003027033,0.6548567503924646,0.6311776847491134,0.6456212489494223,0.6379180813965614,SCN4A
wt_mut_site,16,logistic_regression,0.01,none,6,0.6656769315531845,0.6546408948194663,0.6864156346299204,0.6664318221112293,0.7015459728728749,SCN4A
mutant_site,32,linear_svm,0.01,none,6,0.67124245087399,0.6545238822024536,0.70429094714809,0.6536927285534097,0.7367948817423301,SCN4A
delta_site,64,rbf_svm,10.0,scale,6,0.6332031155240406,0.6538421565207279,0.7092534449677307,0.5507726841060174,0.6863767180279471,SCN4A
mutant_site,8,logistic_regression,0.01,none,6,0.670822542275633,0.6536928019070877,0.6271142217570789,0.6663235970858475,0.6179406767536163,SCN4A
wt_mut_site,8,rbf_svm,1.0,scale,6,0.6557622105728899,0.6525230391301821,0.6747081952439095,0.6613105513995249,0.6750061590722157,SCN4A
wt_site,64,logistic_regression,10.0,none,6,0.6710001794334701,0.651475739868597,0.6967429065643351,0.6288739338652712,0.7133786913588831,SCN4A
mutant_site,8,linear_svm,0.01,none,6,0.6561373761632193,0.6513845281702425,0.6295714867143438,0.6424699961285327,0.6267777983385315,SCN4A
mutant_site,32,logistic_regression,0.01,none,6,0.6610221096049774,0.6511388743531601,0.6931943717658003,0.6560580298898055,0.7266008492891594,SCN4A
mutant_site,8,linear_svm,0.1,none,6,0.66154475408254,0.6511352404209546,0.6324746351532066,0.642609499200518,0.6254540959542803,SCN4A
mutant_site,8,linear_svm,1.0,none,6,0.66154475408254,0.6511352404209546,0.6324746351532066,0.642609499200518,0.6254540959542803,SCN4A
mutant_site,8,linear_svm,10.0,none,6,0.66154475408254,0.6511352404209546,0.6324746351532066,0.642609499200518,0.6254540959542803,SCN4A
wt_mut_site,8,logistic_regression,0.01,none,6,0.661568979578599,0.6507954677597535,0.6330546107331821,0.6536517741876258,0.6377375590067519,SCN4A
wt_site,16,rbf_svm,1.0,0.1,6,0.657780919511498,0.6499502151287865,0.7201556049770336,0.5074950269963058,0.7377670843013303,SCN4A
wt_site,8,logistic_regression,0.01,none,6,0.6490946124606195,0.6499225972440258,0.6277628786557358,0.6499310452150209,0.6394034742640428,SCN4A
wt_mut_site,8,linear_svm,1.0,none,6,0.656293193894674,0.6499142391999534,0.6473188848188848,0.6457090987047954,0.6442904833951811,SCN4A
wt_mut_site,8,linear_svm,10.0,none,6,0.656293193894674,0.6499142391999534,0.6473188848188848,0.6457090987047954,0.6442904833951811,SCN4A
wt_mut_site,8,linear_svm,0.1,none,6,0.656293193894674,0.6499142391999534,0.6420278795278795,0.6457090987047954,0.6382900023947001,SCN4A
wt_mut_site,8,logistic_regression,0.1,none,6,0.6544143336360366,0.6497590702947845,0.631048680155823,0.6421148868904286,0.637006265343753,SCN4A
