threshold,accuracy,precision,recall,f1
0.14100000000000001,0.5446280991735537,0.45719940623453736,0.9946178686759957,0.6264406779661017
0.14200000000000002,0.5454545454545454,0.4576523031203566,0.9946178686759957,0.6268656716417911
0.14300000000000002,0.5475206611570248,0.45878848063555117,0.9946178686759957,0.6279306829765545
0.14400000000000002,0.5479338842975207,0.45901639344262296,0.9946178686759957,0.628144119646499
0.145,0.5491735537190082,0.4597014925373134,0.9946178686759957,0.6287853011228309
0.146,0.5495867768595041,0.4598903836571998,0.9935414424111948,0.6287465940054496
0.147,0.5495867768595041,0.4598903836571998,0.9935414424111948,0.6287465940054496
0.148,0.5504132231404959,0.4603491271820449,0.9935414424111948,0.6291751874573961
0.149,0.552892561983471,0.46173086543271635,0.9935414424111948,0.630464480874317
0.15,0.5541322314049587,0.4624248496993988,0.9935414424111948,0.6311111111111111
0.151,0.5553719008264463,0.4631209232313096,0.9935414424111948,0.6317590691307323
0.152,0.5553719008264463,0.4631209232313096,0.9935414424111948,0.6317590691307323
0.153,0.5553719008264463,0.46304675716440424,0.9913885898815931,0.6312542837559972
0.154,0.5574380165289257,0.4642137096774194,0.9913885898815931,0.6323377960865088
0.155,0.5582644628099174,0.4646821392532795,0.9913885898815931,0.6327722432153899
0.156,0.5586776859504132,0.46491670873296315,0.9913885898815931,0.6329896907216495
0.157,0.5590909090909091,0.46515151515151515,0.9913885898815931,0.6332072877277415
0.158,0.5603305785123966,0.4658573596358118,0.9913885898815931,0.6338609772883689
0.159,0.5603305785123966,0.46582278481012657,0.9903121636167922,0.6336088154269972
0.16,0.5611570247933885,0.46629498226051697,0.9903121636167922,0.6340454858718125
0.161,0.5619834710743802,0.4667681380010147,0.9903121636167922,0.6344827586206897
0.162,0.5636363636363636,0.4677173360447382,0.9903121636167922,0.6353591160220995
0.163,0.5652892561983471,0.4686704024452369,0.9903121636167922,0.636237897648686
0.164,0.5673553719008264,0.4698672114402451,0.9903121636167922,0.6373397990994112
0.165,0.5685950413223141,0.47058823529411764,0.9903121636167922,0.6380027739251041
0.166,0.5698347107438017,0.4713114754098361,0.9903121636167922,0.6386671294689344
0.167,0.5710743801652892,0.47200821777092966,0.9892357373519914,0.6390820584144645
0.168,0.5723140495867769,0.4727366255144033,0.9892357373519914,0.6397493908806126
0.169,0.5731404958677686,0.47322348094747685,0.9892357373519914,0.6401950539881575
0.17,0.5743801652892562,0.4739556472408458,0.9892357373519914,0.6408647140864714
0.171,0.574793388429752,0.4742002063983488,0.9892357373519914,0.6410882455528427
0.17200000000000001,0.578099173553719,0.4761658031088083,0.9892357373519914,0.6428821266176985
0.17300000000000001,0.578099173553719,0.4761658031088083,0.9892357373519914,0.6428821266176985
0.17400000000000002,0.5785123966942148,0.4764126490409539,0.9892357373519914,0.6431070678796361
0.17500000000000002,0.5797520661157025,0.4771547248182762,0.9892357373519914,0.6437828371278459
0.176,0.5809917355371901,0.4778991159646386,0.9892357373519914,0.6444600280504909
0.177,0.5818181818181818,0.478396668401874,0.9892357373519914,0.6449122807017544
0.178,0.5826446280991735,0.47889525794684734,0.9892357373519914,0.6453651685393258
0.179,0.5830578512396695,0.4791449426485923,0.9892357373519914,0.6455918510713031
0.18,0.5847107438016529,0.48014629049111807,0.9892357373519914,0.6465001758705593
0.181,0.5859504132231405,0.48090005232862376,0.9892357373519914,0.6471830985915493
0.182,0.5867768595041323,0.4814038763750655,0.9892357373519914,0.6476391825229034
0.183,0.5880165289256198,0.4821615949632739,0.9892357373519914,0.6483245149911817
0.184,0.5884297520661157,0.48241469816272964,0.9892357373519914,0.6485532815808045
0.185,0.5900826446280992,0.48342977380326146,0.9892357373519914,0.649469964664311
0.186,0.5909090909090909,0.48393891521853605,0.9892357373519914,0.6499292786421499
0.187,0.5913223140495868,0.48419388830347737,0.9892357373519914,0.6501591793420587
0.188,0.5921487603305785,0.48470464135021096,0.9892357373519914,0.6506194690265487
0.189,0.5921487603305785,0.48470464135021096,0.9892357373519914,0.6506194690265487
0.19,0.5929752066115702,0.48521647307286164,0.9892357373519914,0.651080410910379
0.191,0.593801652892562,0.4857293868921776,0.9892357373519914,0.651542006380716
0.192,0.593801652892562,0.4857293868921776,0.9892357373519914,0.651542006380716
0.193,0.5950413223140496,0.486500794070937,0.9892357373519914,0.652235628105039
0.194,0.5962809917355372,0.4872746553552492,0.9892357373519914,0.6529307282415631
0.195,0.5971074380165289,0.4877659574468085,0.9870828848223897,0.6529013883944464
0.196,0.5979338842975207,0.4882854100106496,0.9870828848223897,0.6533665835411472
0.197,0.5987603305785124,0.48880597014925375,0.9870828848223897,0.6538324420677362
0.198,0.6,0.48958889482114254,0.9870828848223897,0.6545324768022841
0.199,0.6,0.48958889482114254,0.9870828848223897,0.6545324768022841
0.2,0.6016528925619835,0.49063670411985016,0.9870828848223897,0.6554681915654038
0.201,0.6016528925619835,0.49063670411985016,0.9870828848223897,0.6554681915654038
0.202,0.6028925619834711,0.49142550911039656,0.9870828848223897,0.6561717352415026
0.203,0.6041322314049586,0.49221685453569514,0.9870828848223897,0.6568767908309455
0.20400000000000001,0.6053719008264463,0.493010752688172,0.9870828848223897,0.657583363212621
0.20500000000000002,0.6053719008264463,0.493010752688172,0.9870828848223897,0.657583363212621
0.20600000000000002,0.6066115702479339,0.4938072159396877,0.9870828848223897,0.6582914572864321
0.20700000000000002,0.6074380165289256,0.49433962264150944,0.9870828848223897,0.6587643678160919
0.20800000000000002,0.6090909090909091,0.49540292049756623,0.9860064585575888,0.6594672426205903
0.209,0.6103305785123967,0.4962080173347779,0.9860064585575888,0.6601801801801802
0.21,0.6119834710743801,0.49728555917481,0.9860064585575888,0.6611331649224107
0.211,0.6115702479338843,0.49701249321021185,0.984930032292788,0.6606498194945848
0.212,0.6123966942148761,0.49755301794453505,0.984930032292788,0.6611271676300579
0.213,0.6132231404958678,0.4980947196516059,0.984930032292788,0.6616052060737527
0.214,0.6140495867768595,0.4986376021798365,0.984930032292788,0.6620839363241678
0.215,0.6148760330578512,0.49918166939443537,0.984930032292788,0.662563359884142
0.216,0.6157024793388429,0.4997269251774986,0.984930032292788,0.6630434782608695
0.217,0.6177685950413223,0.5010952902519168,0.984930032292788,0.6642468239564429
0.218,0.6177685950413223,0.5010952902519168,0.984930032292788,0.6642468239564429
0.219,0.6181818181818182,0.5013698630136987,0.984930032292788,0.664488017429194
0.22,0.6194214876033057,0.5021953896816685,0.984930032292788,0.6652126499454744
0.221,0.6198347107438017,0.5024711696869851,0.984930032292788,0.6654545454545454
0.222,0.6202479338842976,0.5027472527472527,0.984930032292788,0.6656966169516187
0.223,0.6210743801652893,0.5033003300330033,0.984930032292788,0.6661812886785584
0.224,0.6214876033057851,0.50357732526142,0.984930032292788,0.6664238892935178
0.225,0.6223140495867768,0.5041322314049587,0.984930032292788,0.6669096209912536
0.226,0.6235537190082645,0.5049668874172185,0.984930032292788,0.6676395476103612
0.227,0.6235537190082645,0.5049668874172185,0.984930032292788,0.6676395476103612
0.228,0.6247933884297521,0.5058043117744611,0.984930032292788,0.6683710737764792
0.229,0.6247933884297521,0.5058107360265633,0.9838536060279871,0.6681286549707602
0.23,0.6260330578512396,0.5066518847006651,0.9838536060279871,0.6688620563483352
0.231,0.6264462809917355,0.5069328896283971,0.9838536060279871,0.6691068814055637
