outer_target_gene,feature_set,pca_dim,model_name,C,gamma,n_inner_genes,threshold,inner_tuned_accuracy,inner_tuned_balanced_accuracy,inner_tuned_roc_auc,inner_tuned_gof_f1,inner_tuned_macro_f1,inner_default_accuracy,inner_default_balanced_accuracy,inner_default_roc_auc,inner_default_gof_f1
SCN8A,wt_mut_site,64,linear_svm,1.0,none,6,0.33698166982272487,0.6731391585760518,0.6642916628111408,0.6914499861201072,0.5738396624472574,0.6543738994650985,0.6343042071197411,0.6367863421856204,0.6914499861201072,0.549800796812749
SCN8A,wt_mut_site,64,logistic_regression,1.0,none,6,0.5720005235310428,0.6699029126213593,0.6640140649578976,0.7142592763949293,0.575,0.652579365079365,0.6504854368932039,0.651360229480892,0.7142592763949293,0.5645161290322581
SCN8A,wt_mut_site,64,logistic_regression,10.0,none,6,0.5757370260644996,0.6699029126213593,0.6640140649578976,0.7006569815860091,0.575,0.652579365079365,0.6634304207119741,0.6590635699083927,0.7006569815860091,0.5702479338842975
SCN8A,wt_mut_site,32,rbf_svm,0.1,0.01,6,-0.5781666382090092,0.6990291262135923,0.6621171462940687,0.6617932821319514,0.5550239234449761,0.6638200301821457,0.6763754045307443,0.5766632738040159,0.6617932821319514,0.35064935064935066
SCN8A,wt_mut_site,8,rbf_svm,0.1,0.1,6,-0.6232281016362674,0.6731391585760518,0.6576987137966133,0.6587859720551494,0.5627705627705628,0.65089432531293,0.6763754045307443,0.5766632738040159,0.6587859720551494,0.35064935064935066
SCN8A,wt_mut_site,64,rbf_svm,0.1,0.01,6,-0.6056330206836151,0.7184466019417476,0.6571897843990007,0.6606828907189785,0.5297297297297298,0.6644029711004307,0.6763754045307443,0.5766632738040159,0.6606828907189785,0.35064935064935066
SCN8A,wt_mut_site,128,rbf_svm,0.1,0.01,6,-0.6494077276337532,0.7152103559870551,0.6569121865457573,0.6512908300175811,0.5319148936170213,0.6636318654131618,0.6763754045307443,0.5766632738040159,0.6512908300175811,0.35064935064935066
SCN8A,wt_mut_site,16,rbf_svm,10.0,0.01,6,-0.012911278821927533,0.6796116504854369,0.649463310817063,0.6589247709817709,0.543778801843318,0.6484480044129308,0.6796116504854369,0.6450680114740446,0.6589247709817709,0.5352112676056338
SCN8A,wt_mut_site,16,rbf_svm,0.1,0.1,6,-0.6413073101689475,0.6990291262135923,0.6489312482650135,0.6538586101600814,0.5279187817258884,0.6535080844496426,0.6763754045307443,0.5766632738040159,0.6538586101600814,0.35064935064935066
SCN8A,wt_mut_site,32,rbf_svm,10.0,0.01,6,-0.026292983558882006,0.6699029126213593,0.646432867585824,0.6586471731285278,0.5446428571428571,0.6428798042059463,0.686084142394822,0.6368326084944943,0.6586471731285278,0.5125628140703518
SCN8A,wt_mut_site,64,rbf_svm,0.1,0.1,6,-0.7411454389780661,0.7119741100323624,0.6412510409919496,0.6189275469603034,0.4971751412429379,0.6476805411430109,0.6763754045307443,0.5766632738040159,0.6189275469603034,0.35064935064935066
SCN8A,wt_mut_site,32,rbf_svm,1.0,0.01,6,0.10972955538592125,0.7087378640776699,0.6409734431387064,0.6491625798093829,0.5,0.6472602739726028,0.6828478964401294,0.6321597112982327,0.6491625798093829,0.5050505050505051
SCN8A,wt_mut_site,32,rbf_svm,0.1,0.1,6,-0.6749756736837924,0.7087378640776699,0.6409734431387064,0.6346580919774221,0.5,0.6472602739726028,0.6763754045307443,0.5766632738040159,0.6346580919774221,0.35064935064935066
SCN8A,wt_mut_site,64,rbf_svm,1.0,0.01,6,0.17675716134233185,0.7313915857605178,0.6385213287683909,0.610021282502082,0.4645161290322581,0.6426252351424789,0.6990291262135923,0.6181641528638845,0.610021282502082,0.44970414201183434
SCN8A,wt_mut_site,8,rbf_svm,1.0,0.1,6,-0.019205388468499517,0.6796116504854369,0.6362774127880078,0.6140927176829832,0.5170731707317073,0.6386818638162168,0.6796116504854369,0.6143009160729157,0.6140927176829832,0.4648648648648649
SCN8A,wt_mut_site,64,rbf_svm,10.0,0.01,6,0.17670854934907465,0.7281553398058253,0.6360460812436384,0.6104839455908206,0.46153846153846156,0.6398601398601399,0.6893203883495146,0.610738410289627,0.6104839455908206,0.4418604651162791
SCN8A,wt_mut_site,128,rbf_svm,10.0,0.01,6,-0.007435274212459115,0.7216828478964401,0.6332932358656427,0.5940131396317201,0.4625,0.6373635371179039,0.7184466019417476,0.6198297399833441,0.5940131396317201,0.423841059602649
SCN8A,wt_mut_site,128,rbf_svm,1.0,0.01,6,-0.011565811298867855,0.7184466019417476,0.6308179883408902,0.5935967428518552,0.45962732919254656,0.6346276689726409,0.7119741100323624,0.61268159526233,0.5935967428518552,0.4105960264900662
SCN8A,wt_mut_site,32,rbf_svm,10.0,0.1,6,0.006430255527918314,0.7281553398058253,0.6294531322291107,0.5693763301563801,0.44,0.6302564102564102,0.7216828478964401,0.626700286851115,0.5693763301563801,0.44155844155844154
SCN8A,wt_mut_site,32,rbf_svm,1.0,0.1,6,0.009048156749221655,0.7281553398058253,0.6294531322291107,0.5683584713611548,0.44,0.6302564102564102,0.5080906148867314,0.509484593319145,0.5683584713611548,0.4198473282442748
SCN8A,wt_mut_site,16,rbf_svm,10.0,0.1,6,0.24718872143495757,0.7249190938511327,0.6269778847043582,0.5794623854908856,0.4370860927152318,0.6275366223747465,0.6893203883495146,0.6019478116035902,0.5794623854908856,0.4146341463414634
SCN8A,wt_mut_site,128,rbf_svm,0.1,0.1,6,-0.8068029173118929,0.7087378640776699,0.6255898954381419,0.6132136578143795,0.4578313253012048,0.6293581405267086,0.6763754045307443,0.5766632738040159,0.6132136578143795,0.35064935064935066
SCN8A,wt_mut_site,8,rbf_svm,10.0,0.1,6,-0.014398899112594128,0.6731391585760518,0.6247339687239752,0.5916998241880262,0.4975124378109453,0.6276531013994774,0.6731391585760518,0.6027574720088831,0.5916998241880262,0.4419889502762431
SCN8A,wt_mut_site,16,rbf_svm,1.0,0.1,6,-0.01450053182633134,0.7022653721682848,0.6228370500601462,0.5854770056444897,0.4588235294117647,0.6267331932773109,0.6957928802588996,0.604700656981586,0.5854770056444897,0.4125
SCN8A,wt_mut_site,64,rbf_svm,10.0,0.1,6,0.007195192353460235,0.7087378640776699,0.5926251503655038,0.5013879892662163,0.3382352941176471,0.5757566512082011,0.4563106796116505,0.4479041362080133,0.5013879892662163,0.3488372093023256
SCN8A,wt_mut_site,64,rbf_svm,1.0,0.1,6,0.016811870227810093,0.7087378640776699,0.5926251503655038,0.4991440732858332,0.3382352941176471,0.5757566512082011,0.44983818770226536,0.4429536411585084,0.4991440732858332,0.34615384615384615
SCN8A,wt_mut_site,128,rbf_svm,10.0,0.1,6,0.006834311112154313,0.7022653721682848,0.5722911076154344,0.47924956047006567,0.25806451612903225,0.5359148491576335,0.45307443365695793,0.44762653835477006,0.47924956047006567,0.3524904214559387
SCN8A,wt_mut_site,128,rbf_svm,1.0,0.1,6,0.01645537581784784,0.6990291262135923,0.5676182104191727,0.46990376607754236,0.24390243902439024,0.5280118255728012,0.44983818770226536,0.4451512908300176,0.46990376607754236,0.3511450381679389
